stock_code,company_name,annual_gross_margin,asset_turnover_annual,cash_share_annual,current_ratio_annual,eps_basic_excl_extra_annual,fcf_share_ttm,inventory_turnover_annual,lt_debt_equity_annual,net_interest_coverage_annual,net_profit_margin_annual,operating_margin_annual,quick_ratio_annual,receivables_turnover_annual,roe_ttm,roi_annual,roa_rfy,tangible_book_annual,total_debt_cagr_5y,total_debt_equity_annual
3886,Town Health International Medical Gp Ltd,33.33806,0.24093,0.24545,7.41894,-0.00112,0.01362,29.97443,1.56322,-99999.99,0.93177,0.70943,7.34479,8.10613,-2.21944,0.25546,0.22449,0.42463,-3.84127,3.67395
3888,Kingsoft Corporation Limited,42.30667,0.36976,3.81435,3.51256,-1.29762,1.56072,337.9827,27.21692,-0.40639,-25.34233,-17.68031,3.50924,5.06724,1.14668,-12.35472,-9.37067,11.49224,9.38091,31.86625
3889,Global Sweeteners Holdings Limited,10.61109,1.31717,0.02018,0.29256,-0.10642,0.05001,7.80751,-99999.99,-1.44042,-8.30787,-5.33018,0.16967,9.90163,-15.98572,-99999.99,-10.9429,-0.26664,-1.49052,-99999.99
3893,CROSSTEC Group Holdings Ltd,32.79244,1.46418,0.01667,2.20698,-0.00401,-0.0077,-99999.99,0.0,-108.1591,-10.10531,-10.07594,-99999.99,8.78511,-23.95125,-23.01289,-14.79604,0.01518,-99999.99,0.0
3898,Zhuzhou CRRC Times Electric Co Ltd,37.95209,0.52577,8.97716,2.85387,2.59242,-99999.99,2.93994,1.37857,-99999.99,16.29984,17.7947,2.45224,1.82534,7.03602,11.98996,8.56999,20.02575,55.71282,2.22246
3899,Cimc Enric Holdings Ltd,17.10901,0.86561,1.44484,1.50299,0.53149,0.329,2.75542,8.54422,58.3905,6.559,8.28474,0.94505,3.69727,4.60486,11.38177,5.67754,3.80997,40.9842,15.27673
3900,Greentown China Holdings Limited,25.39318,0.1997,24.58195,1.48607,0.63135,-99999.99,0.27707,124.2484,-99999.99,6.3894,18.56673,0.59711,17.65285,1.18183,3.45765,1.27596,25.3931,21.72008,195.7974
3903,Hanhua Financial Holding Co Ltd,62.77083,0.10478,0.40758,-99999.99,0.06024,0.64997,-99999.99,103.7794,-99999.99,15.37757,19.44941,-99999.99,3.47706,1.84896,1.80257,1.61123,1.78276,21.20135,108.3527
3908,China International Capital Corp Ltd,94.72552,0.07251,61.90062,1.37599,1.13504,-8.05759,-99999.99,121.2739,1.908,18.88604,23.30276,-99999.99,1.51224,1.43036,4.19803,1.3694,12.17833,59.09822,312.447
3918,Nagacorp Ltd.,48.20965,0.8138,0.58331,2.60578,0.93062,-99999.99,377.4023,19.21598,35.63178,29.69457,32.57551,2.58997,22.15071,13.23952,25.76086,24.16534,3.06668,-99999.99,19.37037
3919,Golden Power Group Holdings Ltd,23.61913,0.58951,0.07595,0.55633,0.03075,0.17705,4.90493,18.48702,2.55388,2.3488,4.09321,0.38321,6.7927,1.58755,2.44303,1.38463,1.0612,3.99001,74.61881
3928,S&T Holdings Ltd,17.39602,1.06043,0.24931,1.68692,0.07626,-0.05666,-99999.99,20.3296,13.94761,5.01518,7.70847,-99999.99,2.3171,-99999.99,9.55703,5.31824,0.62186,-99999.99,50.19401
3933,The United Laboratories Intl. Hldgs Ltd.,43.1483,0.55393,2.20963,1.34908,0.44852,-99999.99,3.13914,36.31921,2.50097,7.64678,13.37476,1.10519,2.70782,3.60965,7.40728,4.23579,4.56025,-3.37822,74.91521
3938,LFG Investment Holdings Ltd,-99999.99,0.46523,0.44008,1.96774,0.03854,-99999.99,-99999.99,1.30846,7.58608,13.3896,21.86906,-99999.99,1.36143,-99999.99,12.00439,6.22924,0.42912,-99999.99,5.01795
3939,Wanguo International Mining Group Ltd,34.8058,0.24882,0.00742,0.17323,0.0884,0.10627,24.45657,2.61554,17.19189,17.80656,23.45808,0.14111,51.88511,4.65026,7.42445,4.43055,0.45017,0.44455,8.13206
3948,Inner Mongolia Yitai Coal Company Ltd.,30.22988,0.43318,5.61884,1.42915,1.3345,1.0346,13.5065,91.66861,6.01176,11.74504,14.97735,1.29817,27.12836,3.86483,7.12991,5.08772,11.2593,9.33919,119.3522
3958,Orient Securities Co Ltd,96.26043,0.05841,26.56626,1.26998,0.39901,-0.23261,-99999.99,126.5701,1.96053,17.32567,47.92543,-99999.99,16.94782,1.06168,2.14538,1.01206,8.80987,18.43267,275.9545
3963,China Rongzhong Financial Holdings CoLtd,-99999.99,0.02797,0.05233,2.02525,-0.14424,-99999.99,-99999.99,2356.802,0.46422,-216.4896,-107.8227,-99999.99,0.03753,-6.0559,-10.66625,-6.0559,0.05214,-9.38715,2863.734
3968,"China Merchants Bank Co., Ltd.",-99999.99,-99999.99,44.59615,-99999.99,4.14391,13.04544,-99999.99,96.309,-99999.99,33.65418,42.19498,-99999.99,-99999.99,1.21698,-99999.99,1.31926,27.29777,30.51899,106.5861
3969,China Railway Signl & Cmmunctn Crp Ltd,22.89873,0.47007,2.56837,1.55538,0.43547,0.04627,10.21416,4.90392,-99999.99,10.02982,11.95643,1.51286,0.88297,4.01775,11.15907,4.71474,4.15003,67.76003,10.26164
3978,China Beststudy Education Group,41.90844,0.87126,1.4517,1.0436,0.19598,0.23292,-99999.99,91.99031,22.57995,7.36384,11.18069,-99999.99,34.70742,4.33062,12.28907,6.41584,1.0606,-99999.99,120.3241
3983,China BlueChemical Ltd.,17.69459,0.55163,2.16829,2.9933,0.17481,-99999.99,7.45661,3.10396,-99999.99,6.95301,11.57885,2.68785,146.425,2.30935,4.98728,3.83547,3.51701,-5.18223,14.22539
3988,Bank of China Ltd,-99999.99,-99999.99,13.77708,-99999.99,0.70298,-1.20677,-99999.99,29.9961,-99999.99,35.64636,44.25448,-99999.99,-99999.99,0.81114,-99999.99,0.91691,7.14582,27.10029,70.27576
3989,Capital Environment Holdings Ltd,26.39671,0.35428,0.15648,1.51736,0.02427,-0.14794,64.84571,258.6769,2.89429,7.17225,17.23495,1.48864,4.79615,2.22202,3.44019,2.54099,-0.09346,50.48178,294.2845
3990,Midea Real Estate Holding Ltd,31.6187,0.19267,19.69776,1.34439,4.13668,1.90596,0.21654,232.6515,-99999.99,10.51716,19.21132,0.45996,15.16248,2.04017,7.36199,2.02636,18.16225,-99999.99,279.4006
3991,Changhong Jiahua Holdings Ltd,3.19737,4.50113,0.48929,1.33825,0.11249,-99999.99,13.04292,0.00427,6.8821,0.9639,1.67225,0.9452,14.43816,4.2273,15.90294,4.33862,1.2858,3.0326,53.10877
3992,Creative Enterprise Holdings Ltd,-99999.99,2.08114,0.17933,3.79291,0.05984,0.01566,-99999.99,0.19219,89.68841,3.81652,4.76392,-99999.99,4.44913,7.94271,10.36441,7.94271,0.56506,-99999.99,7.89931
3993,China Molybdenum Luoyang Co Ltd,4.43786,0.62983,1.23978,1.56694,0.10314,0.00889,4.79978,53.04968,-99999.99,2.57125,3.23488,0.96736,57.91805,1.68561,2.35161,1.61946,1.04502,33.55677,110.8187
3996,China Energy Engineering Corp Ltd,13.0766,0.6098,1.78081,1.17644,0.19493,-0.16417,3.50923,87.5405,6.19526,3.88222,6.36024,0.90107,2.63738,1.79179,6.32886,2.36738,1.45154,12.30252,130.6442
3997,Telecom Service One Holdings Ltd,37.72448,0.42348,0.70154,18.41782,0.01953,0.00936,24.43825,1.2431,-99999.99,5.65608,6.31261,18.2402,7.88683,2.39525,2.52573,2.39525,0.74965,-34.82215,1.96651
3998,Bosideng International Holdings limited,55.0316,0.75108,0.75451,2.65869,0.12912,-0.0362,2.35424,21.01316,-99999.99,9.80495,13.11409,2.07749,12.40093,7.36428,10.5886,7.36428,0.91409,-1.83438,31.57433
3999,Dachan Food (Asia) Ltd,12.21593,2.02119,0.41737,1.40853,0.15079,-99999.99,6.7808,26.77875,5.65357,2.56356,3.67865,0.7171,26.64864,7.438,9.30407,5.18143,1.84444,1.76037,59.6417
