stock_code,company_name,annual_gross_margin,asset_turnover_annual,cash_share_annual,current_ratio_annual,eps_basic_excl_extra_annual,fcf_share_ttm,inventory_turnover_annual,lt_debt_equity_annual,net_interest_coverage_annual,net_profit_margin_annual,operating_margin_annual,quick_ratio_annual,receivables_turnover_annual,roe_ttm,roi_annual,roa_rfy,tangible_book_annual,total_debt_cagr_5y,total_debt_equity_annual
8151,Bao Shen Holdings Ltd,13.13707,0.63798,0.10377,1.68925,-0.00367,-99999.99,5.58761,0.0,1.21727,-1.50956,2.49161,1.42595,2.07144,-2.09574,-1.60436,-0.96307,0.22888,-99999.99,32.76945
8152,M&L Holdings Group Ltd,28.49423,0.7008,0.04185,1.83477,-0.00222,-99999.99,3.19193,3.63188,0.12247,-0.93774,-0.50216,1.46917,1.41232,-5.32764,-1.12917,-0.65717,0.1853,-99999.99,27.85523
8153,Farnova Group Holdings Ltd,15.39503,0.54991,0.00201,0.70033,-0.02168,-99999.99,276.0581,-99999.99,-0.67685,-179.9508,-74.17056,0.70033,1.04036,-99999.99,-99999.99,-98.95647,-0.0637,-29.39782,-99999.99
8155,South China Assets Holdings Ltd,14.22563,0.03831,0.00361,1.34901,-0.00169,-99999.99,0.13327,675.2111,-1.91969,-99.29555,-19.80864,0.50741,4.55508,-4.63136,-5.52978,-3.80423,0.00186,-27.15382,693.3497
8156,Sinopharm Tech Holdings Ltd,54.4813,0.21527,0.00162,0.21803,-0.01354,-99999.99,63.06369,0.0,-99999.99,-104.8801,-82.72533,0.21719,3.12129,-99999.99,-99999.99,-22.57791,-0.03604,6.83233,237.1608
8158,China Regenerative Medicine Intl Ltd,60.28434,0.04853,0.3512,1.14198,-0.44923,-99999.99,0.9742,250.7088,-64.99784,-933.3618,-933.7683,1.11961,11.78649,-74.31406,-76.78402,-45.29849,0.08698,-99999.99,336.1009
8159,Glory Mark Hi-Tech (Holdings) Ltd,17.07949,1.30986,0.1248,1.43431,0.01915,-99999.99,7.2795,0.30937,-99999.99,3.41118,4.14141,1.15462,5.06799,4.53823,9.4938,4.46817,0.20253,-99999.99,0.628
8160,Goldway Education Group Ltd,-99999.99,0.66562,0.05288,4.60607,-0.01344,-99999.99,-99999.99,12.40611,-8.79224,-21.25174,-22.35034,-99999.99,30.24439,-14.14557,-15.7741,-14.14557,0.07389,-99999.99,23.32297
8161,Medinet Group Ltd,49.30249,1.82822,0.01528,1.05737,-0.01437,-99999.99,79.82944,14.49753,-10.05993,-10.30881,-9.76101,1.01699,11.92023,-99999.99,-29.90553,-18.84677,0.0135,-20.42462,30.97722
8162,Loco Hong Kong Holdings Ltd,15.35127,1.65206,0.04985,6.68832,-0.06053,-99999.99,8.69092,1.1752,-1.48957,-12.14326,-7.47966,6.66411,20.65449,-28.41618,-33.41463,-20.0614,0.12863,-99999.99,4.2515
8163,Merdeka Financial Group Ltd,3.50898,1.07911,0.16659,0.57393,-0.32778,-99999.99,623.0997,-99999.99,-7.49725,-23.49696,-20.84089,0.57232,29.8445,-26.65113,-99999.99,-25.35582,-0.54824,0.50406,-99999.99
8165,Jian ePayment Systems Ltd,100.0,0.00339,0.00024,0.47413,-0.00811,-99999.99,-99999.99,-99999.99,-24.65528,-18071.43,-18180.22,-99999.99,0.01039,-99999.99,-121.7787,-61.22259,-0.00429,-99999.99,-99999.99
8166,China Eco Farming Ltd,35.11119,0.07917,0.01083,1.74628,-0.12372,-99999.99,22.58939,11.95377,-0.57992,-312.4702,-210.0201,1.7367,7.99699,-23.82824,-36.44176,-24.73706,0.1988,32.65607,39.07918
8167,Neo Telemedia Ltd,8.97715,0.33515,0.00188,0.25677,-0.00993,-99999.99,149.5797,3.56598,-99999.99,-14.15215,-14.54939,0.25299,6.45806,-4.7449,-9.27844,-4.7431,0.08901,50.02909,100.8357
8168,Amasse Capital Holdings Ltd,-99999.99,0.22008,0.03953,27.67078,-0.00467,-99999.99,-99999.99,0.0,-99999.99,-43.62498,-43.62498,-99999.99,2.49313,-99999.99,-9.96871,-9.60091,0.0437,-99999.99,0.0
8169,Eco-Tek Holdings Ltd.,31.45724,0.51603,0.1196,1.61706,-0.00088,-99999.99,3.64432,19.08057,61.41667,0.72038,3.43502,1.39955,6.15228,-99999.99,0.55634,0.37174,0.15351,0.0,19.08057
8170,China All Nation Internatnl HldgsGrpLtd,17.13372,0.90691,0.15933,2.23731,-0.01715,-99999.99,-99999.99,0.0,-99999.99,-3.53899,-1.17191,-99999.99,4.2085,-99999.99,-4.34739,-3.20956,0.17686,-99999.99,0.0
8171,China Trends Holdings Limited,2.94262,1.24838,0.00077,11.27434,-9e-05,-99999.99,-99999.99,0.0,-1.65917,-2.5766,-2.53199,-99999.99,3.75694,-1.45348,-3.43007,-3.21659,0.0023,-99999.99,0.41904
8172,Lajin Entertainment Network Group Ltd,-7.66286,0.04922,0.02909,6.16561,-0.02081,-99999.99,0.21027,0.14303,-8.02986,-279.8293,-278.7844,3.92087,20.57327,-13.64116,-15.54442,-13.77356,0.12474,-99999.99,1.07075
8173,Union Asia Enterprise Holdings Ltd,58.41315,0.86974,0.04761,1.38479,-0.04554,-99999.99,-99999.99,2.88644,8.07812,-58.34884,-51.18487,-99999.99,5.59997,-99999.99,-99999.99,-50.74851,0.03802,-42.66258,117.9024
8175,China Digital Culture (Group) Ltd,28.45556,0.15411,0.04275,2.59291,-0.21376,-99999.99,1.8736,122.0053,2.86155,-232.6013,-223.2407,2.37673,2.32019,-42.90074,-42.42418,-35.84589,-0.03987,-99999.99,122.9566
8176,SuperRobotics Holdings Ltd,25.74329,0.37913,0.06461,1.02144,-0.33271,-99999.99,2.3063,318.4263,-25.76049,-186.391,-183.1819,0.74317,6.04567,-74.49949,-115.0257,-70.66572,-0.06481,63.91405,378.2078
8178,China Information Technology Develpt Ltd,36.07013,0.1113,0.00881,1.06633,-0.01414,-99999.99,123.6146,1.63116,-1.4212,-128.6022,-118.7516,1.06391,9.65772,-8.58251,-19.53289,-14.3139,0.06405,174.8069,29.98748
8179,Food Idea Holdings Ltd,38.47468,0.48619,0.00983,8.69482,-0.16509,-99999.99,0.47475,20.813,-0.19184,-23.1187,-5.13455,2.3551,7.18969,-9.78254,-12.51956,-11.24013,0.80285,48.94904,26.69947
8181,Shi Shi Services Ltd,22.75362,1.26218,0.13779,3.00184,0.01381,-99999.99,-99999.99,0.76721,10.60133,2.91345,4.9822,-99999.99,5.97414,-99999.99,4.82132,3.6773,0.28507,1.15931,6.09543
8186,Ir Resources Ltd,14.17611,0.34023,0.03318,1.33551,-0.17622,-99999.99,133.7761,211.805,-3.80457,-49.22133,-40.33432,1.33191,2.31416,-16.78307,-46.4914,-16.74646,0.05923,-99999.99,319.3268
8187,Jimu Group Ltd,74.63444,1.28005,0.06997,1.25205,-0.06947,-99999.99,-99999.99,161.741,-29.73862,-30.26604,-29.34385,-99999.99,3.32955,-53.06406,-97.26253,-38.74195,0.00594,-22.53011,308.9505
8188,GME Group Holdings Ltd,-7.15285,1.01347,0.03562,3.53164,-0.05756,-99999.99,-99999.99,1.01261,-517.4363,-34.93001,-35.10081,-99999.99,1.9535,-23.0541,-41.8675,-35.40059,0.10649,146.9563,9.72567
8189,Tianjin TEDA Biomedical Engineering Co.,9.75485,0.88483,0.01505,1.62486,-0.05119,-99999.99,3.70957,0.0,-0.922,-24.75548,-16.63579,1.05626,4.4076,-20.66265,-38.27717,-21.90444,0.10809,-15.58603,19.58731
8190,Combest Holdings Limited,-99999.99,0.076,0.08038,1.00291,-0.00149,-99999.99,-99999.99,-99999.99,1.77123,22.85481,107.7222,-99999.99,4.0282,-99999.99,6.49544,1.73708,-0.0102,-99999.99,229.4197
8191,Hong Wei (Asia) Holdings Company Ltd,21.20968,0.53419,0.0837,0.92743,0.03037,-99999.99,2.68897,20.53844,2.12137,6.37538,12.89421,0.60507,7.36957,3.12878,5.70674,3.40564,0.39764,-1.41874,101.4939
8192,Global Token Ltd,5.84029,0.90587,0.02012,4.99868,-0.07003,-99999.99,-99999.99,3.89825,-218.1749,-44.84398,-44.77715,-99999.99,2.00498,-22.91435,-38.8835,-40.62265,0.14457,-99999.99,5.89844
8193,Asia Pac Financial Investment Cmpny Ltd,60.84894,0.1462,0.05358,2.22683,-0.43389,-99999.99,-99999.99,49.92645,-2.21142,-280.6823,-274.0748,-99999.99,4.97274,-99999.99,-53.40868,-41.03659,0.25765,-5.29235,63.03363
8195,L & A International Holdings Ltd,10.31762,0.72835,0.0078,2.04298,-0.02469,-99999.99,17.93672,33.76572,-99999.99,-45.79849,-44.17471,1.99963,7.40083,-99999.99,-40.31384,-33.3572,0.04108,-11.91319,39.18063
8196,Great Water Holdings Ltd,15.30333,0.26489,0.12065,1.6895,-0.09227,-99999.99,1019.723,1.6674,-13.92793,-19.56563,-20.86825,1.68906,0.40431,-7.16753,-10.62928,-5.18277,0.75052,-99999.99,23.12549
8198,Loto Interactive Ltd,20.6317,0.16102,0.30086,3.22756,-0.10655,-99999.99,-99999.99,0.20978,-40.03492,-53.86176,-37.47444,-99999.99,4.41831,-10.9934,-9.98497,-8.67264,0.99164,68.11511,4.79551
8200,Sau San Tong Holdings Limited,7.82837,1.27894,0.63824,3.87955,-0.07707,-99999.99,100.8385,1.35544,-99999.99,-3.44741,-2.61569,3.84045,9.03258,-99999.99,-5.51804,-4.40903,1.05833,-10.70897,3.53712
8201,PPS International (Holdings) Ltd,16.38415,1.05356,0.09965,4.62679,0.03443,-99999.99,482.2956,4.49055,14.38622,6.15434,8.09716,4.61428,5.30818,-99999.99,10.06801,6.48394,0.39331,14.95986,4.51423
8202,Inno-Tech Holdings Limited,9.56439,1.57927,0.00142,0.31143,0.03722,-99999.99,-99999.99,-99999.99,-51.02037,61.95383,63.86637,-99999.99,4.6206,-99999.99,-99999.99,97.8418,-0.1175,-40.85571,-99999.99
8203,Kaisun Holdings Ltd,15.31079,0.26117,0.136,1.14632,-0.35573,-99999.99,27.52889,0.86778,-2.75035,-155.9042,-157.8627,1.11527,1.92338,-38.5781,-61.91148,-40.71672,0.06837,-99999.99,30.0303
8205,Shanghai Jiaoda Withub Info. Indust. Co,31.88965,0.82098,0.12101,3.95677,0.01215,-99999.99,29.05155,0.0,-99999.99,6.83159,6.77556,3.93187,4.31635,5.32682,6.95708,5.60857,0.18077,-99999.99,2.90942
8206,Shentong Robot Education Group Co Ltd,71.55201,0.25859,0.1168,1.334,0.03103,-99999.99,-99999.99,35.90946,-99999.99,33.16067,49.21343,-99999.99,4.15424,3.54639,11.86765,8.57515,-0.06519,1.8551,35.90946
8207,Chong Sing Holdings FinTech Group Ltd,-99999.99,0.1999,0.01651,0.81046,-0.17265,-99999.99,-99999.99,0.22797,-1.34115,-210.8566,-236.735,0.80753,4.83113,-99999.99,-97.30821,-42.14968,0.05477,40.10182,151.1122
8208,WMCH Global Investment Ltd,47.32618,1.14814,0.07035,5.35304,-0.01023,-99999.99,-99999.99,7.30723,148.55,-6.3971,-2.06806,-99999.99,2.79078,-23.48256,-9.17644,-7.34473,0.11088,-99999.99,8.66392
8210,DLC Asia Ltd,-99999.99,0.58463,0.07073,11.08745,-0.00064,-99999.99,-99999.99,0.0,-99999.99,-0.83915,-0.40764,-99999.99,3.73001,-99999.99,-0.52659,-0.49059,0.10648,-99999.99,1.93887
8211,Zhejiang Yongan Rongtong Holdings Co Ltd,7.54068,0.38459,0.05053,3.41402,-0.05298,-99999.99,3.32266,15.55669,-0.99625,-36.54459,-32.06627,2.11606,5.03941,-17.22895,-15.47166,-14.05464,0.26516,-99999.99,15.55669
8213,StarGlory Holdings Co Ltd,61.80093,1.16938,0.01981,0.5729,-0.00551,-99999.99,28.14806,-99999.99,-2.64502,-12.30724,-8.98551,0.55968,59.20535,-99999.99,-99999.99,-14.39183,-0.02318,1.50572,-99999.99
8215,First Credit Finance Group Ltd,-99999.99,0.09536,0.00759,76.22395,-0.03662,-99999.99,-99999.99,0.0,-36.62318,-149.5168,-176.7958,-99999.99,0.15367,-32.96148,-14.35128,-14.25842,0.23687,-55.63944,0.16485
8216,Maxicity Holdings Ltd,18.13837,2.48186,0.16675,5.15762,0.02248,-99999.99,-99999.99,0.0,-99999.99,3.73349,6.25873,-99999.99,6.22872,-99999.99,11.99102,9.26598,0.21878,-99999.99,0.37595
8217,Luen Wong Group Holdings Ltd,-5.69087,1.48447,0.06704,1.06226,-0.1781,-99999.99,-99999.99,1.31642,-4.09093,-15.65779,-15.8773,-99999.99,2.86252,-23.24357,-91.77044,-23.24357,0.10007,-49.87142,2.23567
8218,Echo International Holdings Group Ltd,19.57281,0.8229,0.00986,4.50047,-0.02461,-99999.99,3.24822,137.1564,-1.41775,-50.96037,-44.38195,2.91852,14.02192,-99999.99,-47.05342,-41.93511,0.01887,74.73164,151.8474
8219,Hanvey Group Holdings Ltd,25.40066,0.98633,0.04093,1.08707,-0.01455,-99999.99,7.13412,2.76768,-1.70113,-7.34562,-4.98864,0.90889,4.49394,-9.62961,-20.29194,-7.24518,0.06298,-99999.99,76.52318
8220,Bingo Group Holdings Ltd,58.95229,0.23167,0.0446,1.85828,-0.04849,-99999.99,-99999.99,73.25997,-8.56911,-239.6103,-215.8161,-99999.99,41.57675,-55.51006,-71.10425,-55.51006,0.04043,21.64221,111.604
8221,PF Group Holdings Ltd,71.79421,0.09067,0.07656,5.3443,-0.00311,-99999.99,-99999.99,0.5001,-99999.99,-20.11325,-19.22666,-99999.99,0.27046,-99999.99,-2.36445,-1.82362,0.12208,-9.73604,2.45421
8222,E Lighting Group Holdings Ltd,52.88499,2.14957,0.01718,1.47749,-0.01093,-99999.99,3.67154,20.16007,-3.61472,-7.09487,-6.13968,1.00513,106.4548,-99999.99,-23.91563,-15.25094,0.03657,-99999.99,69.84781
8223,Ziyuanyuan Holdings Group Ltd,-99999.99,0.16416,0.06386,2.698,0.04834,-99999.99,-99999.99,3.61573,3.17964,24.76771,58.04183,-99999.99,0.28881,3.44154,5.14566,4.06597,0.86026,-99999.99,23.66795
8225,China Health Group Inc,84.57511,0.7023,0.00976,2.05841,0.03208,-99999.99,-99999.99,4.44015,200.1043,43.96355,51.61035,-99999.99,1.46239,31.41413,62.66658,30.87571,0.06577,-9.661,7.2271
8226,KOALA Financial Group Ltd,94.19617,0.09763,0.06789,3.50498,0.00325,-99999.99,-99999.99,6.61363,-99999.99,25.82848,34.49958,-99999.99,0.66001,2.4651,3.65842,2.52171,0.0795,-18.30394,6.74692
8227,XI an Haitian Antenna Tech Co Ltd,3.49064,0.42105,0.01248,0.32447,-0.01811,-99999.99,12.46127,0.33748,-2.30698,-61.53241,-74.36194,0.28535,42.37023,-99999.99,-82.51589,-25.90829,-0.02174,-35.46797,6.48426
8228,National Arts Entrtnmnt and Cultr Gp Ltd,99.3355,0.08308,0.00081,0.06715,-0.10514,-99999.99,0.22008,-99999.99,-0.98035,-281.1529,-145.5599,0.06363,1.79083,16.06072,-67.45418,-23.35793,-0.08705,31.8281,-99999.99
8229,Future Data Group Ltd,13.46219,1.98724,0.30098,1.51634,0.01093,-99999.99,69.64285,0.5119,6.81051,0.62509,0.88264,1.45864,5.01666,3.5876,3.02021,1.2422,0.26935,13.13684,17.22026
8230,China Yu Tian Holdings Ltd,22.27288,0.70632,0.08941,1.38749,0.05393,-99999.99,4.15202,10.40933,3.66025,7.2685,14.31429,0.95687,1.96236,-99999.99,8.40029,5.13386,0.54869,-99999.99,56.21144
8231,PFC Device Inc,14.4413,0.71922,0.03258,5.97596,-0.00682,-99999.99,2.847,0.07963,-29.5814,-7.91799,-7.09563,4.58466,4.38363,0.21797,-6.43515,-5.69476,0.10226,-99999.99,0.66514
8232,Classified Group (Holdings) Ltd,75.26473,0.95772,0.12926,3.18931,-0.03863,-99999.99,1.62616,23.37273,-13.03518,-16.03205,-15.48024,2.59625,45.36344,-14.40047,-18.46693,-15.35418,0.16524,10.29149,44.72909
8235,CCID Consulting Company Limited,54.38732,0.80376,0.40921,2.86579,0.09719,-99999.99,-99999.99,0.0,-99999.99,26.81433,30.57981,-99999.99,9.48723,13.21053,36.71856,21.55233,0.30988,-99999.99,0.0
8236,Powerleader Sci & Tech Group Ltd,10.28648,0.9631,2.8855,1.4167,0.53402,-99999.99,7.81869,6.89848,214.7519,4.06139,4.4474,1.18896,6.60319,3.03167,9.84587,3.91151,7.89053,11.34588,99.81494
8237,Link Holdings Ltd,41.67456,0.03906,0.01051,0.35647,-0.01594,-99999.99,75.34149,28.25405,-7.58966,-147.6742,-125.1512,0.35529,9.85963,-9.41581,-9.57358,-5.76814,0.11385,8.67123,81.91512
8238,Winto Group (Holdings) Ltd,44.66995,0.65776,0.00834,0.72485,-0.09076,-99999.99,-99999.99,-99999.99,-10.15031,-192.998,-184.4724,-99999.99,7.65874,-78.19997,-315.8504,-126.9472,-0.03244,-7.74319,-99999.99
8241,Ying Kee Tea House Group Ltd,76.42942,0.40233,0.04668,2.07594,-0.03418,-99999.99,1.18782,242.1505,-99999.99,-33.12157,-32.63164,1.54311,38.53527,-99999.99,-14.52957,-13.32582,0.10118,-99999.99,277.1007
8242,New Western Group Ltd,62.84431,0.18931,0.03011,18.29293,-0.01336,-99999.99,10.14054,0.9253,-99999.99,-32.21946,-28.05968,18.20276,8.78267,-29.76647,-6.34386,-6.0994,0.12017,-99999.99,1.54544
8245,On Real International Holdings Ltd,9.22513,1.72138,0.72198,1.49899,-0.4382,-99999.99,9.08716,0.0,-1.49767,-5.82122,-4.15409,1.29756,4.23816,-10.02055,-30.73755,-10.02055,0.96893,1.43388,84.1576
8246,Zhonghua Gas Holdings Ltd,34.00335,0.53096,0.00627,4.10927,0.0143,-99999.99,13.07554,0.39944,-99999.99,15.58738,24.92183,3.9286,0.82693,-0.8413,13.55306,8.27632,0.13492,-99999.99,0.99552
8247,BioSino Bio-technology and Science Inc,39.70761,0.41961,0.27366,1.16604,-0.01623,-99999.99,3.52715,9.46165,-0.32539,-5.5177,-0.91549,1.00753,2.27555,-99999.99,-4.842,-2.31529,2.22299,-99999.99,64.59094
8249,Zhejiang RuYn Intllgnt Cntrl Tech Co Ltd,3.19871,2.67532,0.02516,0.32378,-0.01569,-99999.99,236.8713,-99999.99,-1.0545,-10.28276,-5.25857,0.32045,6.69429,-73.36464,-99999.99,-27.5097,-0.11158,32.46497,-99999.99
8250,Silk Road Energy Services Group Ltd,20.12817,0.43941,0.02399,8.21039,-0.004,-99999.99,-99999.99,24.34284,-0.16376,-9.3263,-4.23917,-99999.99,3.32544,-99999.99,-4.61223,-4.09807,0.05469,-99999.99,24.34284
8255,China Binary New Fintech Group,55.56124,0.0706,0.24636,2.31378,-0.11854,-99999.99,12.76002,0.70509,-18.33885,-182.4786,-181.0942,2.3136,7.86452,-20.3597,-17.14037,-12.88337,0.47007,-99999.99,2.40209
8256,Netel Technology (Holdings) Ltd,28.438,2.13918,0.00167,1.37914,0.00253,-99999.99,254.9016,206.833,3.75382,5.48119,7.88221,1.36413,5.03058,-99999.99,28.60864,11.72523,-0.00219,133.5553,327.8742
8257,Genes Tech Group Holdings Co Ltd,25.61081,0.75702,0.03655,1.29667,0.04764,-99999.99,0.95348,50.20855,12.34772,9.3822,14.40696,0.32664,5.80178,6.65447,23.33679,7.10249,0.13373,13.96024,128.1941
8258,Shaanxi Northwest New Technology Ind. Co,32.05734,0.21811,0.03225,9.16132,0.009,-99999.99,7.17528,-99999.99,-99999.99,26.19273,31.04285,8.74636,0.56904,5.41691,6.37446,5.71295,0.14773,-99999.99,-99999.99
8259,Hon Corporation Ltd,4.23975,0.8637,0.00219,1.00923,-0.06769,-99999.99,-99999.99,34.93578,-4.41865,-8.34458,-7.07309,-99999.99,1.41545,-16.98354,-23.54889,-7.20718,0.19087,-99999.99,188.9076
8260,Yin He Holdings Ltd,92.79778,0.03959,0.00686,8.05413,-0.27278,-99999.99,-99999.99,5.95058,7.16172,-931.2449,-901.6747,-99999.99,0.95567,-99999.99,-39.58552,-36.87088,0.40976,197.3458,11.7922
8262,Super Strong Holdings Ltd,10.20193,1.83335,0.11637,2.4155,0.02015,-99999.99,-99999.99,0.0,-99999.99,3.15146,4.00988,-99999.99,11.43904,-99999.99,9.65216,5.77774,0.20522,-12.37503,3.04546
8265,China Trustful Group Ltd,10.78372,0.17226,-99999.99,7.30086,-0.0375,-99999.99,-99999.99,-99999.99,-99999.99,-88.60546,-88.17425,-99999.99,-99999.99,-15.26344,-17.24482,-15.26344,0.18947,-99999.99,-99999.99
8266,Zhuoxin International Holdings Ltd,3.7116,1.90526,0.0694,0.92195,-0.10243,-99999.99,12.81233,218.7133,-9.49036,-8.77999,-7.92497,0.74552,9.30296,-99999.99,-53.33119,-16.72819,-0.02318,-17.03877,446.8013
8267,Linekong Interactive Group Co Ltd,31.47281,0.27215,0.73893,1.79741,-0.35685,-99999.99,-99999.99,0.0,-1.69888,-49.64076,-23.18365,-99999.99,7.42897,-12.85367,-22.8674,-13.50968,1.22298,-99999.99,45.70419
8268,Deson Construction Intl Hldgs Ltd,5.5671,1.56266,0.13992,1.17432,-0.00322,-99999.99,-99999.99,0.71105,-99999.99,-0.36907,-0.37592,-99999.99,4.38564,-99999.99,-2.11454,-0.57673,0.10574,-16.34629,8.00991
8269,Wealth Glory Holdings Ltd,9.06221,0.48818,0.01524,3.38059,-0.09665,-99999.99,72.57263,10.5556,-25.64248,-30.00997,-28.85132,3.35106,2.43272,-99999.99,-17.46753,-14.65012,0.30889,-20.24919,15.29197
8270,China CBM Group Co Ltd,27.79961,0.27418,0.01586,0.20529,-0.05516,-99999.99,16.15723,4.70052,-0.91293,-40.90317,-35.03082,0.18567,63.22022,-12.29436,-28.90763,-11.21499,0.16115,-6.38274,45.6902
8271,Global Digital Creations Holdings Ltd,50.16586,0.1747,0.17807,1.31612,0.01368,-99999.99,18.52314,0.09947,-99999.99,21.37831,27.51134,1.31612,8.81499,4.62685,4.56871,3.73483,0.2761,-51.63556,0.48744
8272,Chinese Food and Beverage Group Ltd,19.78713,0.35022,0.02481,0.13322,-0.13737,-99999.99,30.81568,-99999.99,-5.87435,-65.48282,-50.57078,0.12938,23.87492,-4.35987,-99.79409,-22.93318,-0.03588,-43.93687,-99999.99
8275,Beaver Group (Holding) Co Ltd,11.94611,0.60023,0.00862,1.07707,-0.01991,-99999.99,-99999.99,11.22876,-0.84701,-14.48752,-13.33693,-99999.99,1.40134,-99999.99,-16.01718,-8.6958,0.09893,-99999.99,75.84962
8277,Steed Oriental (Holdings) Company Ltd,19.00541,0.54766,0.05109,0.5158,-0.14403,-99999.99,2.79539,28.93922,-0.13472,-14.09689,-9.28099,0.25979,12.15242,-99999.99,-15.4358,-7.72035,0.23008,31.65563,260.9398
8279,AGTech Holdings Limited,67.08705,0.05019,0.16299,10.50973,-0.01082,-99999.99,3.99107,0.23804,-6.47368,-64.88745,-111.3401,10.44852,6.85447,-3.18512,-3.75745,-3.25685,0.16388,-99999.99,0.72697
8280,China Digital Video Holdings Ltd,22.26407,0.28835,0.21356,1.5053,-0.32125,-99999.99,4.7067,0.0,-22.83634,-56.96226,-51.9683,1.38629,1.06614,-15.93257,-33.85169,-16.42519,0.53041,-18.21679,55.25356
8281,China Golden Classic Group Ltd,41.41027,0.82943,0.10525,1.27908,0.01099,-99999.99,4.60091,0.01146,12.13346,3.12129,4.74407,1.03563,6.88745,4.96879,4.48932,2.58889,0.24998,9.02929,27.54553
8282,Gameone Holdings Ltd,28.76902,1.2246,0.28113,3.21265,-0.01164,-99999.99,4966.348,0.0,-99999.99,-2.44824,-2.29733,3.21265,19.40465,-10.25947,-4.24924,-2.99811,0.25179,-99999.99,2.94215
8283,Zheng LI Holdings Ltd,46.34341,1.22023,0.00316,1.00074,-0.00354,-99999.99,13.81321,39.01515,-4.41948,-5.47272,-5.29576,0.894,11.13174,-4.80094,-10.61575,-6.678,0.01891,17.3916,83.44557
8285,Sling Group Holdings Ltd,50.48526,1.64809,0.01426,2.19506,-0.03438,-99999.99,1.86113,1.14102,-30.57045,-11.02077,-8.99347,1.07625,9.28011,-31.02809,-27.70618,-18.16326,0.08735,-99999.99,34.03667
8286,Shanxi Changcheng Microlight Equip. Co.,45.63609,0.25525,0.00053,0.4013,-0.03013,-99999.99,2.15255,-99999.99,-0.0234,-20.53574,2.43127,0.30085,1.90437,-12.34193,-36.48106,-5.24181,-0.1707,39.12256,-99999.99
8287,Zioncom Holdings Ltd,15.53817,1.14832,0.03928,1.0084,-0.03997,-99999.99,2.7837,5.87712,-7.96189,-4.55336,-3.51242,0.47403,9.5491,-6.46461,-14.54001,-5.22871,0.24002,-99999.99,56.23347
8290,Ahsay Backup Software Development Co Ltd,99.96954,0.56924,0.04327,3.48427,6e-05,-99999.99,1.16129,3.88689,-99999.99,-0.89692,1.76338,3.48362,23.47676,-1.74071,-0.66586,-0.51056,0.03613,-30.93507,9.4094
8291,Wan Cheng Metal Packaging Company Ltd,6.86748,0.3374,0.01805,1.39166,-0.41402,-99999.99,2.70721,0.0,-5.67327,-48.95278,-43.7209,1.28059,1.12646,-18.91048,-33.17023,-16.51666,1.08903,39.53756,69.58237
8292,Worldgate Global Logistics Ltd,18.01554,0.97358,0.0498,4.82988,-0.0106,-99999.99,-99999.99,33.43266,-8.66813,-7.03963,-5.20901,-99999.99,3.95173,-4.99305,-7.8808,-6.85362,0.09587,-2.71924,40.6624
8293,SingAsia Holdings Ltd,26.63557,2.58654,0.01095,1.22147,-0.01874,-99999.99,-99999.99,0.0,-95.88468,-17.93811,-17.48183,-99999.99,5.88011,-99999.99,-80.46631,-46.39762,0.00983,24.04324,80.12666
8295,ZZ Capital International Ltd,-99999.99,0.02346,0.13453,37.21858,0.00045,-99999.99,-99999.99,0.42358,1.9664,9.36413,10.48972,-99999.99,9.51978,-99999.99,0.22411,0.21967,0.19994,-99999.99,0.97733
8296,Sino-Life Group Ltd,48.10389,0.2515,0.24317,1.58082,-0.00587,-99999.99,33.70843,30.38904,-99999.99,-6.25131,-0.04804,1.57377,6.29792,-1.14171,-2.99594,-1.57218,0.19451,39.95644,34.3167
8297,My Heart Bodibra Group Ltd,62.96598,0.6288,0.00681,0.40261,-0.09758,-99999.99,0.74713,-99999.99,-79.31068,-74.90764,-74.5702,0.15411,22.05608,-99999.99,-99999.99,-47.10183,-0.06818,67.58544,-99999.99
8299,Grand T G Gold Holdings Ltd,25.65513,0.08771,0.00157,0.1508,-0.02354,-99999.99,6.31068,178.1345,-1.69736,-55.67824,-36.44157,0.10374,6.43918,-99999.99,-6.41947,-4.8835,0.10576,-5.18314,204.4233
8300,Royal Catering Group Holdings Co Ltd,79.8742,0.51891,0.01493,1.5473,-0.02477,-99999.99,31.2027,16.76164,-25.42935,-98.65625,-94.2037,1.53771,103.2813,-99999.99,-71.16942,-51.19387,0.02126,21.9706,45.30338
8301,Shenzhen Mingwah Aohan High Tec Corp Ltd,15.77824,0.58491,0.00033,0.88117,-0.02439,-99999.99,7.3356,-99999.99,-8.18976,-35.98876,-32.7084,0.7732,0.94332,-99999.99,-170.2445,-21.05035,-0.00051,0.43398,-99999.99
8305,Tong Kee (Holding) Ltd,13.73947,1.31331,0.01891,1.68993,0.00282,-99999.99,-99999.99,1.87531,3.80749,1.02517,2.03854,-99999.99,1.80692,-4.51962,2.64021,1.34637,0.10538,-99999.99,41.94601
8307,Medicskin Holdings Ltd,81.6301,0.57798,0.08833,1.38025,-0.00666,-99999.99,2.50347,15.60528,-7.52448,-11.23715,-9.30983,1.30985,89.72176,-99999.99,-10.81877,-6.4948,0.07306,-99999.99,36.26578
8308,Gudou Holdings Ltd,44.43143,0.20494,0.07097,0.75445,0.02879,-99999.99,36.21778,49.22251,-99999.99,10.33242,27.39305,0.7432,6.19118,0.73338,2.85939,2.11751,0.52393,0.29904,77.19034
