stock_code,company_name,annual_gross_margin,asset_turnover_annual,cash_share_annual,current_ratio_annual,eps_basic_excl_extra_annual,fcf_share_ttm,inventory_turnover_annual,lt_debt_equity_annual,net_interest_coverage_annual,net_profit_margin_annual,operating_margin_annual,quick_ratio_annual,receivables_turnover_annual,roe_ttm,roi_annual,roa_rfy,tangible_book_annual,total_debt_cagr_5y,total_debt_equity_annual,invalid_rate,mahalanobis_distance
881,Zhongsheng Group Holdings Limited,-0.826035437122653,2.09403171074188,0.329033517913118,-0.220138890709455,1.15345045465221,0.879483953941029,-0.103580771136011,0.04291343991313,-0.047386595817261,0.116221616035897,0.105214294223291,-0.264328683169349,0.026296373875403,0.149900931426123,0.254622776763444,0.149679678776738,0.127930655598707,-0.195796250157388,0.059843044549453,0,2.75113970066162
8187,Jimu Group Ltd,1.32458936282046,0.929069710676695,-0.310230369277506,-0.210270190743752,-0.140623533671302,0,0,0.604369115695049,-0.111738710903104,0.067679269295927,0.05303741601767,0,-0.071499392516103,-0.480406580535873,-0.919387435942897,-0.346612508589201,-0.262542418170132,-0.743340066460453,0.440369596619395,0.166666666666667,2.74718480127732
1408,Macau E&M Holding Ltd,-0.395779808039077,1.54600134778217,-0.307899165136137,-0.056970373836946,-0.04738199637122,0,0,-0.236317558793932,1.39752252843889,0.135421487031638,0.12451683941536,0,-0.072575814009883,0,0.625771370093423,0.379178935087927,-0.245154428449503,0,-0.228026752582038,0.277777777777778,2.74510748517298
839,China Education Group Holdings Ltd,0.756567319914472,-0.731618903158407,0.092269829884864,-0.203003622837932,0.083669280124614,0.024937089263179,2.12620116522076,0.075411432462961,-0.045952542461234,0.161331197012007,0.154026025812009,-0.159178356400856,-0.010177922774021,0.143153836669254,0.189512736355341,0.130255239477145,-0.129071950326848,0,-0.090237080484561,0.055555555555556,2.74295526689294
1830,Perfect Shape Medical Ltd,2.11937426361109,0.738606796723613,-0.217427746024487,-0.118650033944087,0.076094061830057,0.153558415135567,-0.10862106895522,-0.117874669000897,0.104353928298891,0.152552491007119,0.150016747553368,-0.008327013672344,-0.062832143743354,0.418883500981667,0.613296305622308,0.427633774840738,-0.219696921566509,0,-0.150161923581379,0.055555555555556,2.74025993458171
3347,Hangzhou Tigermed Consulting Co Ltd,0.385376621964402,-0.287542241713422,0.228668952558187,-0.141136791828237,0.616771120586739,0.185415801251289,2.05503480359052,-0.218976142589214,0,0.160791283444965,0.155785721220368,-0.047968101611784,-0.072082319655183,0,0.387967434603504,0.241099210822938,0.067093661516276,0,-0.175357178310939,0.166666666666667,2.73723666354782
89,Tai Sang Land Development Ltd,1.35108867366547,-0.920402747890339,-0.254427060511992,-0.32244833210248,0.736409805432962,-0.230571342357476,-0.115960787913391,-0.152841552510408,0,0.283556142042415,0.310525397884666,-0.397427373326557,0.292653041893225,0.0824968372172,0.16051325110036,0.114743644588811,1.70668917985936,0.099940979819351,-0.172760033726801,0.055555555555556,2.73696920505276
6820,FriendTimes Inc,1.01580829058697,1.26075274744224,-0.22671046409531,0.384711869892316,0.033147550520697,0,0,-0.239700496238611,0.105029162729548,0.14622305087754,0.134888580888602,0,-0.061851048292576,0,0.569621218591388,0.465739326716077,-0.214682618002087,0,-0.230356868306772,0.277777777777778,2.73428744356843
8222,E Lighting Group Holdings Ltd,0.609085599666632,2.22109118782199,-0.319490283997059,-0.18454103935867,-0.108254681192225,0,-0.112438600865764,-0.134492154127115,-0.064669235123806,0.100849353735559,0.087078776432326,-0.222929784865417,0.046969178418533,0,-0.144456623367594,-0.0946065120072,-0.260365098660943,0,-0.079052129632808,0.166666666666667,2.7322877355567
932,Shunten International (Holdings) Ltd,1.30676645356234,-0.205134118700175,-0.318579904050204,-0.211332728001538,-0.114021799937643,-0.075006254054378,-0.113609816527455,0.108480084351271,-0.054947686325523,0.085361424301335,0.087666353823514,-0.205072402938285,-0.071166383196441,-0.024939942970404,-0.110082578255864,-0.030304727483135,-0.260102796702441,1.86929653464927,0.065762560811962,0,2.72668692020384
